10,Rue Aunier,0,9998,0,9999,2.474188;48.838666,2.474188;48.838666
10,Rue de Bapaume,0,9998,0,9999,2.473605;48.839593,2.473605;48.839593
10,Rue de Fontenay,0,9998,0,9999,2.472717;48.839137,2.472717;48.839137
10,Rue du Général Faidherbe,0,9998,0,9999,2.475419;48.838131,2.475419;48.838131
10,Rue Plisson,0,9998,0,9999,2.472695;48.837968,2.472695;48.837968
10,Villa André,0,9998,0,9999,2.47166;48.839248,2.47166;48.839248
10,Villa des Grillons,0,9998,0,9999,2.47374;48.8379,2.47374;48.8379
10,Villa Ledoux,0,9998,0,9999,2.471238;48.840133,2.471238;48.840133
11,Avenue Kléber,0,9998,0,9999,2.494055;48.833531,2.494055;48.833531
11,Boulevard Albert 1er,0,9998,23,9999,2.493926;48.835089,2.493879;48.836499
11,Boulevard Albert 1er,24,9998,0,9999,2.493861;48.835663,2.493879;48.836499
11,Île des Loups,0,9998,0,9999,2.496376;48.831545,2.496163;48.831607
11,Quai du Port,0,9998,0,9999,2.4949;48.832404,2.4949;48.832404
11,Rue du Viaduc,0,9998,0,9999,2.49504;48.834217,2.49504;48.834217
11,Rue Henry Dunant,0,9998,0,9999,2.49452;48.834214,2.49452;48.834214
11,Rue Hoche,0,9998,0,9999,2.49084;48.833622,2.49084;48.833622
11,Rue Nazare,0,9998,0,9999,2.492286;48.832885,2.492286;48.832885
12,Avenue des Tilleuls,0,9998,0,9999,2.474437;48.831586,2.474437;48.831586
12,Avenue du Val de Beauté,0,9998,1,9,2.477259;48.832485,2.47822;48.832574
12,Avenue du Val de Beauté,2,10,0,9999,2.4772;48.832404,2.478221;48.832498
12,Avenue Beauséjour,0,9998,0,9999,2.472139;48.831059,2.472139;48.831059
12,Avenue Charles V,0,50,0,9999,2.472875;48.831671,2.470689;48.83116
12,Avenue Charles V,0,9998,1,51,2.472875;48.831671,2.470717;48.830987
12,Boulevard de la Marne,0,38,0,9999,2.474554;48.831005,2.471878;48.830006
12,Boulevard dela Marne,0,9998,1,39,6.850308;44.093519,6.850308;44.093519
12,Chemin de l'Île de Beauté,0,9998,0,9999,2.477367;48.832138,2.477367;48.832138
12,Rue Carnot,0,18,0,9999,2.480059;48.833446,2.478372;48.833099
12,Rue Carnot,0,9998,1,33,2.480059;48.833446,2.480059;48.833446
12,Rue Franklin Roosevelt,0,9998,0,9999,2.473421;48.831512,2.473421;48.831512
12,Rue Jean Guy Labarbe,0,9998,0,9999,2.472463;48.832202,2.472463;48.832202
12,Rue Legrince,0,9998,0,9999,2.496376;48.831545,2.476877;49.27318
12,Rue Victor Basoh,14,9998,0,9999,2.475141;48.833491,
12,Rue Victore Basch,0,9998,35,9999,2.476803;48.833131,2.475143;48.833903
13,Avenue de Joinville,14,26,0,9999,2.470653;48.83274,2.469076;48.831324
13,Avenue de Joinville,0,9998,17,25,2.470147;48.831966,2.46911;48.831057
13,Avenue de la Belle Gabrielle,0,9998,39,69,2.469278;48.834099,2.46468;48.828426
13,Avenue dela Belle Gabrielle,40,52,0,9999,2.468941;48.833744,2.465756;48.831688
13,Avenue de la Source,0,9998,13,41,2.470433;48.833943,2.467685;48.831412
13,Avenue dela Source,18,42,0,9999,2.470234;48.833831,2.46761;48.831477
13,Villa des Chênes,0,9998,0,9999,2.467045;48.831856,2.467045;48.831856
14,Avenue dela Belle Gabrielle,0,9998,17,31,2.467619;48.838857,2.467662;48.83402
14,Avenue dela Belle Gabrielle,18,30,0,9999,2.467784;48.83869,2.467662;48.83402
14,Avenue des Marronniers,12,9998,0,9999,2.470703;48.836312,2.470703;48.836312
14,Avenue des Marronniers,0,9998,13,9999,2.470703;48.836312,2.470703;48.836312
14,Avenue Odette,0,9998,0,9999,2.468234;48.839432,2.468234;48.839432
14,Avenue Clémenceau,0,9998,0,9999,2.47158;48.835981,2.47158;48.835981
14,Avenue des Chataîgniers,0,9998,0,9999,2.470762;48.833581,2.470762;48.833581
14,Boulevard Gambetta,0,9998,0,9999,2.471279;48.838316,2.471279;48.838316
14,Place Pierre Semard,0,9998,0,9999,2.472263;48.83633,2.472263;48.83633
15,Boulevard de Strasbourg,52,82,0,9999,2.479631;48.839034,2.480928;48.839978
15,Boulevard de Strasbourg,0,9998,53 B,65 B,2.479314;48.839042,2.480781;48.840029
15,Boulevard des Deux Communes,0,9998,0,9999,2.474481;48.840564,2.474481;48.840564
15,Passage Oury,0,9998,0,9999,2.479871;48.838816,
15,Rue de l‘Amiral Courbet,0,9998,0,9999,2.476085;48.839806,2.476085;48.839806
15,Rue Parmentier,0,9998,0,9999,2.478653;48.840637,2.478653;48.840637
15,Rue des Viselets,0,9998,0,9999,2.476806;48.84106,2.476806;48.84106
15,Rue du Général Chanzy,0,9998,0,9999,2.475797;48.839158,2.475797;48.839158
15,Rue Manessier,0,9998,0,9999,2.477628;48.840195,2.477628;48.840195
15,Rue Saint Quentin,0,9998,0,9999,2.476835;48.839731,2.476835;48.839731
15,Villa Lebègue,0,9998,0,9999,2.474506;48.839398,2.474506;48.839398
16,Boulevard de Strasbourg,84,134,0,9999,2.481205;48.840102,2.486025;48.842947
16,Boulevard Galliéni,0,9998,17,9999,2.484508;48.839993,2.485033;48.839691
16,Boulevard Galliéni,32,9998,0,9999,2.484562;48.840088,2.485033;48.839691
16,Carrefour Julien Roger,0,9998,0,9999,2.486625;48.842508,2.486625;48.842508
16,Rue Anquetil,0,9998,0,9999,2.486958;48.842357,2.486958;48.842357
16,Rue Lequesne,0,9998,0,9999,2.485519;48.840425,2.485519;48.840425
16,Rue Thiers,38,52,0,9999,2.486163;48.84104,2.486586;48.84174
16,Rue Thiers,0,9998,39,57,2.485657;48.840224,2.486525;48.84184
17,Avenue du Maréchal Lyautey,0,9998,0,9999,2.48859;48.845929,2.48859;48.845929
17,Avenue du Maréchal Maunoury,0,9998,0,9999,2.48691;48.844847,2.48691;48.844847
17,Avenue Polton,0,9998,0,9999,2.487881;48.845974,2.487881;48.845974
17,Boulevard de Strasbourg,0,9998,147,147,2.488603;48.845102,2.488603;48.845102
17,Rond-Point du Maréchal Foch,0,9998,0,9999,2.487891;48.844482,2.487891;48.844482
17,Rue de la Libération,0,9998,0,9999,2.486168;48.843973,2.486168;48.843973
17,Rue Edouard Renard,0,9998,0,9999,2.487897;48.845504,2.487897;48.845504
17,Rue Raymond Josserand,0,9998,0,9999,2.487352;48.843254,2.487352;48.843254
17,Sentier des Hauts Villemains,0,9998,0,9999,2.489446;48.83468,
18,Avenue du Val.de Beauté,0,9998,11,9999,2.478591;48.83261,2.480187;48.832684
18,Avenue du Val de Beauté,12,9998,0,9999,2.478357;48.83251,2.480187;48.832684
18,Avenue Madeleine Smith Champion,0,9998,0,9999,2.484055;48.833062,2.484055;48.833062
18,Île de Beauté,0,9998,0,9999,2.480661;48.831814,2.480661;48.831814
18,Impasse Agnès Sorel,0,9998,0,9999,2.483625;48.832614,2.483625;48.832614
18,Impasse Marchand,0,9998,0,9999,2.482818;48.833418,2.482818;48.833418
18,Rue Agnès Sorel,0,9998,1,9999,2.484436;48.834316,2.484436;48.834316
18,Rue Agnès Sorel,38,9998,0,9999,2.484724;48.834672,2.484436;48.834316
18,Rue Bauyn de Perreuse,16,9998,0,9999,2.483254;48.834226,2.482768;48.83505
18,Rue Bauyn de Perreuse,0,9998,19,9999,2.483121;48.834678,2.482768;48.83505
18,Rue Carnot,20,9998,0,9999,2.480059;48.833446,2.480059;48.833446
18,Rue Carnot,0,9998,35,9999,2.478952;48.833228,2.480059;48.833446
18,Rue du Port,2,9998,0,9999,2.489278;48.83373,2.489278;48.83373
18,Rue du Port,0,9998,13,9999,2.488899;48.834118,2.489278;48.83373
18,Rue François Rolland,0,9998,27,9999,2.478406;48.833982,2.478406;48.833982
18,Rue François Rolland,56,9998,0,9999,2.478887;48.834014,2.478406;48.833982
19,Impasse Bellevue,0,9998,0,9999,2.489786;48.834566,2.489786;48.834566
19,Rue Agnès Sorel,4,36,0,9999,2.485605;48.836347,2.484949;48.834711
19,Rue Auguste Pechinez,0,9998,0,9999,2.489377;48.834921,2.489377;48.834921
19,Rue Charles VII,0,9998,0,9999,2.48569;48.836653,2.48569;48.836653
19,Rue de l'Abbé Guilleminault,0,9998,0,9999,2.48749;48.836681,2.48749;48.836681
19,Rue de l'Armistice,0,9998,17,9999,2.490004;48.837015,2.489921;48.837107
19,Rue de l'Armistice,18,9998,0,9999,2.489887;48.83703,2.489921;48.837107
19,Rue du Port,0,9998,1,11,2.488687;48.835497,2.488835;48.834385
19,Rue du Roi Dagobert,0,9998,5,9999,2.489023;48.836386,2.488685;48.836951
19,Rue du Roi Dagobert,16,9998,0,9999,2.488705;48.836982,2.488685;48.836951
19,Rue Edmond Vitry,12,9998,0,9999,2.488052;48.836834,2.488168;48.836711
19,Rue Edmond Vitry,0,9998,13,9999,2.488154;48.836862,2.488168;48.836711
19,Rue Jacques Kablé,0,9998,0,9999,2.491641;48.835647,2.491641;48.835647
19,Rue Marceau,0,9998,0,9999,2.49118;48.834421,2.49118;48.834421
19,Rue Pasteur,0,9998,0,9999,2.4868;48.836814,2.4868;48.836814
19,Sentier Bellevue,0,9998,0,9999,2.489446;48.83468,2.489446;48.83468
20,Avenue de Lattre de Tassigny,0,9998,0,9999,2.483017;48.836276,2.483017;48.836276
20,Avenue Gugnon,0,9998,0,9999,2.484767;48.835544,2.484767;48.835544
20,Grande Rue Charles de Gaulle,0,9998,67,141,2.483697;48.836991,2.487165;48.837473
20,Grande Rue Charles de Gaulle,76,140,0,9999,2.483697;48.836991,2.487565;48.837539
20,Impasse du Nord,0,9998,0,9999,2.483115;48.83709,2.476877;49.27318
20,Impasse Jeanne Marguerite,0,9998,0,9999,2.48753;48.837404,2.48753;48.837404
20,Impasse Berger,0,9998,0,9999,2.484041;48.837314,2.484041;48.837314
20,Rue André Pontier,0,9998,1,7,2.481862;48.836546,2.481423;48.837152
20,Rue André Pontier,2,8,0,9999,2.48192;48.836615,2.481549;48.837141
20,Rue Bauyn de Perreuse,0,14,0,9999,2.482768;48.83505,2.483073;48.834595
20,Rue Bauyn de Perreuse,0,9998,1,17,2.482069;48.836152,2.482947;48.834927
20,Rue des Héros Nogentais,0,9998,1,5,2.481143;48.836898,2.48233;48.837387
20,Rue des Héros Nogentais,2,12,0,9999,2.481221;48.836843,2.482425;48.837327
20,Rue du Jeu de l'Arc,0,9998,0,9999,2.483427;48.837298,2.483427;48.837298
20,Rue Jean Soulès,0,9998,0,9999,2.479481;48.837249,2.479481;48.837249
20,Rue Yvon,0,9998,0,9999,2.484297;48.835322,2.484297;48.835322
20,Square de la Fontaine,0,9998,0,9999,2.484112;48.835786,2.484112;48.835786
20,Villa de Beauté,0,9998,0,9999,2.480609;48.835682,2.480609;48.835682
21,Rue André Pontier,0,9998,9,9999,2.481382;48.83721,2.481051;48.837652
21,Rue André Pontier,10,9998,0,9999,2.481395;48.837334,2.481051;48.837652
21,Rue de Chateaudun,0,9998,0,9999,2.478485;48.841513,2.478485;48.841513
21,Rue Emile Zola,0,9998,23,9999,2.480301;48.837557,2.480301;48.837557
21,Rue Emile Zola,24,9998,0,9999,2.480301;48.837557,2.480301;48.837557
21,Rue Gaston Margerie,0,9998,0,9999,2.480747;48.841857,2.480747;48.841857
21,Rue Odile Laurent,0,9998,0,9999,2.484156;48.841746,2.484156;48.841746
21,Rue Théodore Honoré,0,9998,0,9999,2.481981;48.839801,2.481981;48.839801
22,Avenue Franchet d'Esperey,0,9998,0,9999,2.489046;48.844014,2.489046;48.844014
22,Boulevard de Strasbourg,136,166,0,9999,2.486113;48.843117,2.491095;48.846257
22,Boulevard de Strasbourg,0,9998,149,173,2.489741;48.845663,2.491306;48.846716
22,Rue de Coulmiers,0,9998,19,9999,2.491769;48.842387,2.491769;48.842387
22,Rue de Coulmiers,92,9998,0,9999,2.491854;48.84334,2.491769;48.842387
22,Rue de l'Ardillière,0,9998,0,9999,2.491055;48.843783,2.491055;48.843783
22,Rue de Plaisance,32,9998,0,9999,2.489967;48.842973,2.489967;48.842973
22,Rue de Plaisance,0,9998,53,9999,2.490908;48.844821,2.489967;48.842973
22,Rue des Marlières,0,9998,0,9999,2.491556;48.845553,2.491556;48.845553
22,Rue du Maréchal Fayolle,0,9998,0,9999,2.489259;48.84448,2.489259;48.84448
22,Rue du Maréchal Joffre,0,9998,0,9999,2.490243;48.846739,2.490243;48.846739
23,Avenue de Joinville,0,9998,27,9999,2.468917;48.830888,2.468848;48.830972
23,Avenue de Joinville,28,9998,0,9999,2.468665;48.830963,2.468848;48.830972
23,Avenue dela Belle Gabrielle,54,9998,0,9999,2.465472;48.831284,
23,Avenue de la Belle Gabrielle,0,9998,71,9999,2.467662;48.83402,2.467662;48.83402
23,Avenue de Neptune,0,9998,0,9999,2.471016;48.830446,2.471016;48.830446
23,Avenue des Merisiers,0,9998,0,9999,2.466862;48.831225,2.466862;48.831225
23,Avenue Charles V,52,9998,0,9999,2.472875;48.831671,2.472875;48.831671
23,Avenue Charles V,0,9998,53,9999,2.472875;48.831671,2.472875;48.831671
23,Avenue de Diane,0,9998,0,9999,2.470119;48.829754,2.470119;48.829754
23,Avenue dela Source,0,9998,43,9999,2.467241;48.83107,
23,Avenue de la Source,44,9998,0,9999,2.467118;48.8311,2.468358;48.832227
23,Boulevard dela Marne,40,9998,0,9999,2.261436;48.958329,
23,Boulevard dela Marne,0,9998,41,9999,6.850308;44.093519,2.476877;49.27318
