,94052,21,Rue Odile Laurent,0,,9998,,1,,9999,
,94052,21,Rue Théodore Honoré,0,,9998,,1,,9999,
,94052,22,Avenue Franchet d'Esperey,0,,9998,,1,,9999,
,94052,22,Boulevard de Strasbourg,136,,166,,0,,0,
,94052,22,Boulevard de Strasbourg,0,,0,,149,,173,
,94052,22,Rue de Coulmiers,0,,0,,19,,9999,
,94052,22,Rue de Coulmiers,92,,9998,,0,,0,
,94052,22,Rue de l'Ardillière,0,,9998,,1,,9999,
,94052,22,Rue de Plaisance,32,,9998,,0,,0,
,94052,22,Rue de Plaisance,0,,0,,53,,9999,
,94052,22,Rue des Marlières,0,,9998,,1,,9999,
,94052,22,Rue du Maréchal Fayolle,0,,9998,,1,,9999,
,94052,22,Rue du Maréchal Joffre,0,,9998,,1,,9999,
,94052,23,Avenue de Joinville,0,,0,,27,,9999,
,94052,23,Avenue de Joinville,28,,9998,,0,,0,
,94052,23,Avenue de la Belle Gabrielle,54,,9998,,0,,0,
,94052,23,Avenue de la Belle Gabrielle,0,,0,,71,,9999,
,94052,23,Avenue de Neptune,0,,9998,,1,,9999,
,94052,23,Avenue des Merisiers,0,,9998,,1,,9999,
,94052,23,Avenue Charles V,52,,9998,,0,,0,
,94052,23,Avenue Charles V,0,,0,,53,,9999,
,94052,23,Avenue de Diane,0,,9998,,1,,9999,
,94052,23,Avenue de la Source,0,,0,,43,,9999,
,94052,23,Avenue de la Source,44,,9998,,0,,0,
,94052,23,Boulevard de la Marne,40,,9998,,0,,0,
,94052,23,Boulevard de la Marne,0,,0,,41,,9999,
